time,"I(RX1)","I(RX2)","I(RDC)","I(LQ|XI884)","I(LD|XI884)","I(LX|XI884)"
6.923000e-10,-2.162375e-04,8.737517e-04,1.130246e-03,-2.635080e-05,1.989060e-03,-2.495786e-04
6.924000e-10,-2.134907e-04,8.744254e-04,1.130261e-03,-2.727406e-05,1.987760e-03,-2.433501e-04
6.925000e-10,-2.107417e-04,8.750907e-04,1.130276e-03,-2.822299e-05,1.986379e-03,-2.370932e-04
6.926000e-10,-2.079905e-04,8.757473e-04,1.130291e-03,-2.920305e-05,1.984917e-03,-2.308059e-04
6.927000e-10,-2.052372e-04,8.763953e-04,1.130306e-03,-3.022031e-05,1.983369e-03,-2.244865e-04
6.928000e-10,-2.024818e-04,8.770346e-04,1.130321e-03,-3.128146e-05,1.981735e-03,-2.181342e-04
6.929000e-10,-1.997242e-04,8.776651e-04,1.130335e-03,-3.239371e-05,1.980010e-03,-2.117483e-04
6.930000e-10,-1.969646e-04,8.782868e-04,1.130350e-03,-3.356470e-05,1.978192e-03,-2.053292e-04
6.931000e-10,-1.942029e-04,8.788997e-04,1.130364e-03,-3.480232e-05,1.976278e-03,-1.988775e-04
6.932000e-10,-1.914392e-04,8.795038e-04,1.130378e-03,-3.611453e-05,1.974266e-03,-1.923948e-04
6.933000e-10,-1.886735e-04,8.800992e-04,1.130392e-03,-3.750906e-05,1.972152e-03,-1.858831e-04
6.934000e-10,-1.859058e-04,8.806858e-04,1.130406e-03,-3.899306e-05,1.969936e-03,-1.793455e-04
6.935000e-10,-1.831362e-04,8.812638e-04,1.130420e-03,-4.057270e-05,1.967616e-03,-1.727852e-04
6.936000e-10,-1.803647e-04,8.818331e-04,1.130434e-03,-4.225268e-05,1.965192e-03,-1.662060e-04
6.937000e-10,-1.775912e-04,8.823937e-04,1.130448e-03,-4.403565e-05,1.962664e-03,-1.596116e-04
6.938000e-10,-1.748159e-04,8.829458e-04,1.130462e-03,-4.592165e-05,1.960034e-03,-1.530054e-04
6.939000e-10,-1.720387e-04,8.834893e-04,1.130476e-03,-4.790739e-05,1.957300e-03,-1.463902e-04
6.940000e-10,-1.692596e-04,8.840241e-04,1.130490e-03,-4.998560e-05,1.954466e-03,-1.397682e-04
6.941000e-10,-1.664788e-04,8.845502e-04,1.130504e-03,-5.214440e-05,1.951532e-03,-1.331404e-04
6.942000e-10,-1.636961e-04,8.850676e-04,1.130518e-03,-5.436665e-05,1.948500e-03,-1.265069e-04
6.943000e-10,-1.609116e-04,8.855762e-04,1.130531e-03,-5.662962e-05,1.945370e-03,-1.198668e-04
6.944000e-10,-1.581254e-04,8.860759e-04,1.130545e-03,-5.890474e-05,1.942143e-03,-1.132184e-04
6.945000e-10,-1.553375e-04,8.865668e-04,1.130559e-03,-6.115786e-05,1.938820e-03,-1.065596e-04
6.946000e-10,-1.525479e-04,8.870488e-04,1.130573e-03,-6.334979e-05,1.935401e-03,-9.988798e-05
6.947000e-10,-1.497566e-04,8.875218e-04,1.130586e-03,-6.543748e-05,1.931887e-03,-9.320156e-05
6.948000e-10,-1.469637e-04,8.879860e-04,1.130600e-03,-6.737562e-05,1.928278e-03,-8.649900e-05
6.949000e-10,-1.441692e-04,8.884414e-04,1.130613e-03,-6.911883e-05,1.924574e-03,-7.978008e-05
6.950000e-10,-1.413733e-04,8.888879e-04,1.130626e-03,-7.062405e-05,1.920774e-03,-7.304589e-05
6.951000e-10,-1.385758e-04,8.893257e-04,1.130639e-03,-7.185320e-05,1.916879e-03,-6.629890e-05
6.952000e-10,-1.357770e-04,8.897548e-04,1.130651e-03,-7.277577e-05,1.912888e-03,-5.954280e-05
6.953000e-10,-1.329768e-04,8.901752e-04,1.130663e-03,-7.337098e-05,1.908803e-03,-5.278219e-05
6.954000e-10,-1.301754e-04,8.905868e-04,1.130675e-03,-7.362950e-05,1.904624e-03,-4.602210e-05
6.955000e-10,-1.273727e-04,8.909898e-04,1.130686e-03,-7.355436e-05,1.900352e-03,-3.926761e-05
6.956000e-10,-1.245689e-04,8.913839e-04,1.130698e-03,-7.316102e-05,1.895988e-03,-3.252337e-05
6.957000e-10,-1.217640e-04,8.917694e-04,1.130708e-03,-7.247670e-05,1.891532e-03,-2.579339e-05
6.958000e-10,-1.189581e-04,8.921460e-04,1.130719e-03,-7.153880e-05,1.886986e-03,-1.908094e-05
6.959000e-10,-1.161512e-04,8.925138e-04,1.130729e-03,-7.039288e-05,1.882350e-03,-1.238857e-05
6.960000e-10,-1.133434e-04,8.928727e-04,1.130739e-03,-6.909010e-05,1.877625e-03,-5.718452e-06
6.961000e-10,-1.105348e-04,8.932229e-04,1.130749e-03,-6.768463e-05,1.872810e-03,9.272392e-07
6.962000e-10,-1.077254e-04,8.935642e-04,1.130759e-03,-6.623107e-05,1.867907e-03,7.545794e-06
6.963000e-10,-1.049152e-04,8.938967e-04,1.130768e-03,-6.478215e-05,1.862915e-03,1.413342e-05
6.964000e-10,-1.021044e-04,8.942205e-04,1.130777e-03,-6.338684e-05,1.857833e-03,2.068479e-05
6.965000e-10,-9.929284e-05,8.945355e-04,1.130787e-03,-6.208895e-05,1.852662e-03,2.719292e-05
6.966000e-10,-9.648066e-05,8.948417e-04,1.130796e-03,-6.092618e-05,1.847401e-03,3.364925e-05
6.967000e-10,-9.366785e-05,8.951392e-04,1.130805e-03,-5.992961e-05,1.842049e-03,4.004428e-05
6.968000e-10,-9.085444e-05,8.954279e-04,1.130814e-03,-5.912364e-05,1.836606e-03,4.636834e-05
6.969000e-10,-8.804042e-05,8.957079e-04,1.130823e-03,-5.852602e-05,1.831070e-03,5.261264e-05
6.970000e-10,-8.522580e-05,8.959790e-04,1.130833e-03,-5.814817e-05,1.825443e-03,5.877026e-05
6.971000e-10,-8.241058e-05,8.962414e-04,1.130842e-03,-5.799551e-05,1.819725e-03,6.483689e-05
6.972000e-10,-7.959475e-05,8.964949e-04,1.130852e-03,-5.806772e-05,1.813918e-03,7.081130e-05
6.973000e-10,-7.677829e-05,8.967395e-04,1.130862e-03,-5.835904e-05,1.808023e-03,7.669515e-05
6.974000e-10,-7.396119e-05,8.969752e-04,1.130871e-03,-5.885841e-05,1.802045e-03,8.249247e-05
6.975000e-10,-7.114343e-05,8.972020e-04,1.130881e-03,-5.954962e-05,1.795986e-03,8.820856e-05
6.976000e-10,-6.832498e-05,8.974199e-04,1.130892e-03,-6.041142e-05,1.789851e-03,9.384880e-05
6.977000e-10,-6.550584e-05,8.976289e-04,1.130902e-03,-6.141769e-05,1.783643e-03,9.941739e-05
6.978000e-10,-6.268597e-05,8.978290e-04,1.130913e-03,-6.253774e-05,1.777365e-03,1.049165e-04
6.979000e-10,-5.986537e-05,8.980203e-04,1.130923e-03,-6.373678e-05,1.771018e-03,1.103458e-04
6.980000e-10,-5.704404e-05,8.982027e-04,1.130934e-03,-6.497670e-05,1.764605e-03,1.157029e-04
6.981000e-10,-5.422196e-05,8.983763e-04,1.130945e-03,-6.621708e-05,1.758126e-03,1.209838e-04
6.982000e-10,-5.139916e-05,8.985411e-04,1.130956e-03,-6.741652e-05,1.751581e-03,1.261840e-04
6.983000e-10,-4.857565e-05,8.986970e-04,1.130967e-03,-6.853420e-05,1.744971e-03,1.312996e-04
6.984000e-10,-4.575146e-05,8.988442e-04,1.130978e-03,-6.953160e-05,1.738295e-03,1.363280e-04
6.985000e-10,-4.292662e-05,8.989824e-04,1.130989e-03,-7.037428e-05,1.731552e-03,1.412685e-04
6.986000e-10,-4.010118e-05,8.991118e-04,1.131000e-03,-7.103351e-05,1.724744e-03,1.461224e-04
6.987000e-10,-3.727517e-05,8.992324e-04,1.131010e-03,-7.148773e-05,1.717868e-03,1.508923e-04
6.988000e-10,-3.444865e-05,8.993440e-04,1.131021e-03,-7.172357e-05,1.710923e-03,1.555824e-04
6.989000e-10,-3.162167e-05,8.994467e-04,1.131032e-03,-7.173640e-05,1.703908e-03,1.601973e-04
6.990000e-10,-2.879427e-05,8.995405e-04,1.131042e-03,-7.153046e-05,1.696820e-03,1.647426e-04
6.991000e-10,-2.596651e-05,8.996252e-04,1.131053e-03,-7.111828e-05,1.689655e-03,1.692241e-04
6.992000e-10,-2.313842e-05,8.997011e-04,1.131063e-03,-7.051984e-05,1.682410e-03,1.736483e-04
6.993000e-10,-2.031004e-05,8.997679e-04,1.131073e-03,-6.976111e-05,1.675083e-03,1.780221e-04
6.994000e-10,-1.748141e-05,8.998258e-04,1.131083e-03,-6.887255e-05,1.667672e-03,1.823523e-04
6.995000e-10,-1.465255e-05,8.998748e-04,1.131092e-03,-6.788731e-05,1.660177e-03,1.866453e-04
6.996000e-10,-1.182348e-05,8.999148e-04,1.131102e-03,-6.683952e-05,1.652599e-03,1.909057e-04
6.997000e-10,-8.994233e-06,8.999460e-04,1.131111e-03,-6.576270e-05,1.644941e-03,1.951349e-04
6.998000e-10,-6.164814e-06,8.999683e-04,1.131120e-03,-6.468832e-05,1.637208e-03,1.993304e-04
6.999000e-10,-3.335240e-06,8.999818e-04,1.131128e-03,-6.364472e-05,1.629405e-03,2.034847e-04
7.000000e-10,-5.055222e-07,8.999865e-04,1.131136e-03,-6.265621e-05,1.621538e-03,2.075855e-04
7.001000e-10,2.324331e-06,8.999823e-04,1.131144e-03,-6.174254e-05,1.613612e-03,2.116170e-04
7.002000e-10,5.154313e-06,8.999693e-04,1.131152e-03,-6.091852e-05,1.605635e-03,2.155613e-04
7.003000e-10,7.984416e-06,8.999475e-04,1.131160e-03,-6.019391e-05,1.597611e-03,2.194014e-04
7.004000e-10,1.081463e-05,8.999169e-04,1.131167e-03,-5.957350e-05,1.589546e-03,2.231236e-04
7.005000e-10,1.364496e-05,8.998774e-04,1.131175e-03,-5.905724e-05,1.581444e-03,2.267206e-04
7.006000e-10,1.647539e-05,8.998290e-04,1.131182e-03,-5.864054e-05,1.573308e-03,2.301928e-04
7.007000e-10,1.930591e-05,8.997718e-04,1.131189e-03,-5.831469e-05,1.565139e-03,2.335499e-04
7.008000e-10,2.213650e-05,8.997057e-04,1.131196e-03,-5.806724e-05,1.556937e-03,2.368099e-04
7.009000e-10,2.496715e-05,8.996307e-04,1.131203e-03,-5.788265e-05,1.548702e-03,2.399979e-04
7.010000e-10,2.779782e-05,8.995468e-04,1.131210e-03,-5.774286e-05,1.540429e-03,2.431437e-04
7.011000e-10,3.062850e-05,8.994540e-04,1.131217e-03,-5.762805e-05,1.532114e-03,2.462784e-04
7.012000e-10,3.345914e-05,8.993523e-04,1.131224e-03,-5.751743e-05,1.523755e-03,2.494311e-04
7.013000e-10,3.628970e-05,8.992417e-04,1.131232e-03,-5.739014e-05,1.515345e-03,2.526261e-04
7.014000e-10,3.912013e-05,8.991223e-04,1.131239e-03,-5.722610e-05,1.506884e-03,2.558802e-04
7.015000e-10,4.195036e-05,8.989940e-04,1.131246e-03,-5.700692e-05,1.498369e-03,2.592010e-04
7.016000e-10,4.478035e-05,8.988568e-04,1.131253e-03,-5.671671e-05,1.489803e-03,2.625868e-04
7.017000e-10,4.761002e-05,8.987106e-04,1.131261e-03,-5.634275e-05,1.481190e-03,2.660264e-04
7.018000e-10,5.043930e-05,8.985556e-04,1.131268e-03,-5.587608e-05,1.472538e-03,2.695012e-04
7.019000e-10,5.326814e-05,8.983918e-04,1.131275e-03,-5.531177e-05,1.463856e-03,2.729875e-04
7.020000e-10,5.609646e-05,8.982190e-04,1.131282e-03,-5.464909e-05,1.455153e-03,2.764597e-04
7.021000e-10,5.892419e-05,8.980375e-04,1.131289e-03,-5.389139e-05,1.446438e-03,2.798935e-04
7.022000e-10,6.175129e-05,8.978471e-04,1.131295e-03,-5.304583e-05,1.437717e-03,2.832699e-04
7.023000e-10,6.457770e-05,8.976479e-04,1.131302e-03,-5.212294e-05,1.428992e-03,2.865778e-04
7.024000e-10,6.740339e-05,8.974399e-04,1.131308e-03,-5.113611e-05,1.420263e-03,2.898156e-04
7.025000e-10,7.022830e-05,8.972232e-04,1.131313e-03,-5.010098e-05,1.411523e-03,2.929921e-04
7.026000e-10,7.305242e-05,8.969976e-04,1.131319e-03,-4.903493e-05,1.402765e-03,2.961253e-04
7.027000e-10,7.587573e-05,8.967633e-04,1.131324e-03,-4.795651e-05,1.393979e-03,2.992398e-04
7.028000e-10,7.869820e-05,8.965201e-04,1.131328e-03,-4.688504e-05,1.385153e-03,3.023632e-04
7.029000e-10,8.151981e-05,8.962681e-04,1.131333e-03,-4.584023e-05,1.376279e-03,3.055218e-04
7.030000e-10,8.434055e-05,8.960073e-04,1.131337e-03,-4.484192e-05,1.367351e-03,3.087359e-04
7.031000e-10,8.716038e-05,8.957376e-04,1.131341e-03,-4.390986e-05,1.358367e-03,3.120157e-04
7.032000e-10,8.997929e-05,8.954590e-04,1.131344e-03,-4.306353e-05,1.349329e-03,3.153588e-04
7.033000e-10,9.279725e-05,8.951715e-04,1.131348e-03,-4.232191e-05,1.340245e-03,3.187495e-04
7.034000e-10,9.561424e-05,8.948751e-04,1.131351e-03,-4.170321e-05,1.331125e-03,3.221604e-04
7.035000e-10,9.843026e-05,8.945699e-04,1.131354e-03,-4.122454e-05,1.321979e-03,3.255562e-04
7.036000e-10,1.012453e-04,8.942557e-04,1.131357e-03,-4.090150e-05,1.312821e-03,3.288995e-04
7.037000e-10,1.040593e-04,8.939326e-04,1.131360e-03,-4.074760e-05,1.303657e-03,3.321566e-04
7.038000e-10,1.068724e-04,8.936006e-04,1.131363e-03,-4.077373e-05,1.294493e-03,3.353038e-04
7.039000e-10,1.096845e-04,8.932596e-04,1.131365e-03,-4.098747e-05,1.285327e-03,3.383313e-04
7.040000e-10,1.124956e-04,8.929097e-04,1.131367e-03,-4.139250e-05,1.276155e-03,3.412455e-04
7.041000e-10,1.153057e-04,8.925508e-04,1.131369e-03,-4.198798e-05,1.266966e-03,3.440676e-04
7.042000e-10,1.181148e-04,8.921829e-04,1.131371e-03,-4.276809e-05,1.257747e-03,3.468301e-04
7.043000e-10,1.209229e-04,8.918062e-04,1.131373e-03,-4.372166e-05,1.248487e-03,3.495703e-04
7.044000e-10,1.237299e-04,8.914208e-04,1.131374e-03,-4.483198e-05,1.239174e-03,3.523234e-04
7.045000e-10,1.265357e-04,8.910266e-04,1.131375e-03,-4.607689e-05,1.229804e-03,3.551156e-04
7.046000e-10,1.293403e-04,8.906237e-04,1.131377e-03,-4.742901e-05,1.220376e-03,3.579585e-04
7.047000e-10,1.321437e-04,8.902122e-04,1.131378e-03,-4.885630e-05,1.210897e-03,3.608469e-04
7.048000e-10,1.349457e-04,8.897921e-04,1.131378e-03,-5.032274e-05,1.201379e-03,3.637592e-04
7.049000e-10,1.377463e-04,8.893633e-04,1.131379e-03,-5.178928e-05,1.191839e-03,3.666620e-04
7.050000e-10,1.405454e-04,8.889259e-04,1.131379e-03,-5.321486e-05,1.182296e-03,3.695165e-04
7.051000e-10,1.433429e-04,8.884797e-04,1.131379e-03,-5.455754e-05,1.172765e-03,3.722861e-04
7.052000e-10,1.461389e-04,8.880249e-04,1.131379e-03,-5.577570e-05,1.163262e-03,3.749436e-04
7.053000e-10,1.489332e-04,8.875614e-04,1.131378e-03,-5.682931e-05,1.153792e-03,3.774764e-04
7.054000e-10,1.517257e-04,8.870890e-04,1.131378e-03,-5.768112e-05,1.144356e-03,3.798886e-04
7.055000e-10,1.545164e-04,8.866080e-04,1.131377e-03,-5.829795e-05,1.134948e-03,3.821995e-04
7.056000e-10,1.573052e-04,8.861181e-04,1.131377e-03,-5.865179e-05,1.125558e-03,3.844391e-04
7.057000e-10,1.600919e-04,8.856195e-04,1.131376e-03,-5.872080e-05,1.116170e-03,3.866409e-04
7.058000e-10,1.628765e-04,8.851121e-04,1.131375e-03,-5.849014e-05,1.106771e-03,3.888345e-04
7.059000e-10,1.656590e-04,8.845960e-04,1.131374e-03,-5.795239e-05,1.097351e-03,3.910382e-04
7.060000e-10,1.684393e-04,8.840711e-04,1.131372e-03,-5.710770e-05,1.087902e-03,3.932544e-04
7.061000e-10,1.712175e-04,8.835375e-04,1.131371e-03,-5.596353e-05,1.078424e-03,3.954689e-04
7.062000e-10,1.739934e-04,8.829952e-04,1.131369e-03,-5.453401e-05,1.068924e-03,3.976528e-04
7.063000e-10,1.767672e-04,8.824442e-04,1.131366e-03,-5.283893e-05,1.059412e-03,3.997685e-04
7.064000e-10,1.795390e-04,8.818846e-04,1.131364e-03,-5.090241e-05,1.049900e-03,4.017776e-04
7.065000e-10,1.823087e-04,8.813162e-04,1.131360e-03,-4.875137e-05,1.040398e-03,4.036490e-04
7.066000e-10,1.850764e-04,8.807392e-04,1.131357e-03,-4.641390e-05,1.030917e-03,4.053655e-04
7.067000e-10,1.878423e-04,8.801534e-04,1.131354e-03,-4.391763e-05,1.021458e-03,4.069274e-04
7.068000e-10,1.906062e-04,8.795588e-04,1.131351e-03,-4.128845e-05,1.012020e-03,4.083528e-04
7.069000e-10,1.933683e-04,8.789555e-04,1.131347e-03,-3.854945e-05,1.002597e-03,4.096731e-04
7.070000e-10,1.961284e-04,8.783434e-04,1.131344e-03,-3.572051e-05,9.931777e-04,4.109265e-04
7.071000e-10,1.988866e-04,8.777225e-04,1.131341e-03,-3.281836e-05,9.837530e-04,4.121493e-04
7.072000e-10,2.016428e-04,8.770929e-04,1.131338e-03,-2.985726e-05,9.743148e-04,4.133684e-04
7.073000e-10,2.043971e-04,8.764546e-04,1.131336e-03,-2.685009e-05,9.648593e-04,4.145952e-04
7.074000e-10,2.071494e-04,8.758076e-04,1.131333e-03,-2.380968e-05,9.553882e-04,4.158235e-04
7.075000e-10,2.098997e-04,8.751521e-04,1.131330e-03,-2.075017e-05,9.459078e-04,4.170311e-04
7.076000e-10,2.126480e-04,8.744881e-04,1.131327e-03,-1.768818e-05,9.364286e-04,4.181855e-04
7.077000e-10,2.153943e-04,8.738156e-04,1.131324e-03,-1.464350e-05,9.269624e-04,4.192510e-04
7.078000e-10,2.181386e-04,8.731347e-04,1.131321e-03,-1.163921e-05,9.175204e-04,4.201970e-04
7.079000e-10,2.208810e-04,8.724453e-04,1.131318e-03,-8.701373e-06,9.081111e-04,4.210047e-04
7.080000e-10,2.236213e-04,8.717474e-04,1.131315e-03,-5.858113e-06,8.987387e-04,4.216714e-04
7.081000e-10,2.263596e-04,8.710410e-04,1.131311e-03,-3.138575e-06,8.894033e-04,4.222113e-04
7.082000e-10,2.290959e-04,8.703260e-04,1.131307e-03,-5.717577e-07,8.801010e-04,4.226516e-04
7.083000e-10,2.318301e-04,8.696024e-04,1.131304e-03,1.814506e-06,8.708262e-04,4.230275e-04
7.084000e-10,2.345623e-04,8.688701e-04,1.131299e-03,3.994312e-06,8.615733e-04,4.233739e-04
7.085000e-10,2.372925e-04,8.681291e-04,1.131295e-03,5.944184e-06,8.523388e-04,4.237188e-04
7.086000e-10,2.400205e-04,8.673794e-04,1.131291e-03,7.643336e-06,8.431228e-04,4.240772e-04
7.087000e-10,2.427465e-04,8.666210e-04,1.131286e-03,9.073810e-06,8.339294e-04,4.244495e-04
7.088000e-10,2.454703e-04,8.658540e-04,1.131282e-03,1.022060e-05,8.247661e-04,4.248215e-04
7.089000e-10,2.481919e-04,8.650785e-04,1.131278e-03,1.107188e-05,8.156428e-04,4.251690e-04
7.090000e-10,2.509112e-04,8.642944e-04,1.131273e-03,1.161927e-05,8.065695e-04,4.254639e-04
7.091000e-10,2.536282e-04,8.635020e-04,1.131269e-03,1.185841e-05,7.975543e-04,4.256806e-04
7.092000e-10,2.563428e-04,8.627012e-04,1.131265e-03,1.178940e-05,7.886019e-04,4.258022e-04
7.093000e-10,2.590550e-04,8.618920e-04,1.131260e-03,1.141746e-05,7.797123e-04,4.258234e-04
7.094000e-10,2.617646e-04,8.610744e-04,1.131255e-03,1.075336e-05,7.708814e-04,4.257518e-04
7.095000e-10,2.644716e-04,8.602485e-04,1.131250e-03,9.813804e-06,7.621015e-04,4.256050e-04
7.096000e-10,2.671759e-04,8.594140e-04,1.131245e-03,8.621647e-06,7.533635e-04,4.254059e-04
7.097000e-10,2.698775e-04,8.585709e-04,1.131239e-03,7.205846e-06,7.446587e-04,4.251770e-04
7.098000e-10,2.725765e-04,8.577191e-04,1.131233e-03,5.601257e-06,7.359808e-04,4.249351e-04
7.099000e-10,2.752727e-04,8.568586e-04,1.131226e-03,3.848212e-06,7.273271e-04,4.246876e-04
7.100000e-10,2.779662e-04,8.559893e-04,1.131219e-03,1.991864e-06,7.186993e-04,4.244312e-04
7.101000e-10,2.806570e-04,8.551114e-04,1.131211e-03,8.129624e-08,7.101026e-04,4.241541e-04
7.102000e-10,2.833452e-04,8.542248e-04,1.131203e-03,-1.831628e-06,7.015450e-04,4.238393e-04
7.103000e-10,2.860307e-04,8.533298e-04,1.131195e-03,-3.693682e-06,6.930353e-04,4.234707e-04
7.104000e-10,2.887137e-04,8.524264e-04,1.131187e-03,-5.451923e-06,6.845814e-04,4.230379e-04
7.105000e-10,2.913940e-04,8.515148e-04,1.131180e-03,-7.055480e-06,6.761893e-04,4.225410e-04
7.106000e-10,2.940716e-04,8.505950e-04,1.131172e-03,-8.457373e-06,6.678620e-04,4.219920e-04
7.107000e-10,2.967466e-04,8.496671e-04,1.131164e-03,-9.616232e-06,6.595999e-04,4.214145e-04
7.108000e-10,2.994188e-04,8.487312e-04,1.131156e-03,-1.049777e-05,6.514011e-04,4.208398e-04
7.109000e-10,3.020882e-04,8.477870e-04,1.131149e-03,-1.107594e-05,6.432631e-04,4.203021e-04
7.110000e-10,3.047546e-04,8.468346e-04,1.131142e-03,-1.133378e-05,6.351837e-04,4.198319e-04
7.111000e-10,3.074180e-04,8.458737e-04,1.131135e-03,-1.126386e-05,6.271624e-04,4.194515e-04
7.112000e-10,3.100782e-04,8.449044e-04,1.131128e-03,-1.086859e-05,6.192011e-04,4.191704e-04
7.113000e-10,3.127352e-04,8.439266e-04,1.131120e-03,-1.016024e-05,6.113036e-04,4.189844e-04
7.114000e-10,3.153890e-04,8.429402e-04,1.131113e-03,-9.160862e-06,6.034754e-04,4.188772e-04
7.115000e-10,3.180393e-04,8.419453e-04,1.131106e-03,-7.902080e-06,5.957222e-04,4.188237e-04
7.116000e-10,3.206863e-04,8.409420e-04,1.131099e-03,-6.424602e-06,5.880487e-04,4.187955e-04
7.117000e-10,3.233300e-04,8.399304e-04,1.131092e-03,-4.777433e-06,5.804570e-04,4.187667e-04
7.118000e-10,3.259704e-04,8.389106e-04,1.131084e-03,-3.016615e-06,5.729464e-04,4.187189e-04
7.119000e-10,3.286076e-04,8.378829e-04,1.131076e-03,-1.203435e-06,5.655132e-04,4.186449e-04
7.120000e-10,3.312415e-04,8.368471e-04,1.131068e-03,5.978971e-07,5.581512e-04,4.185491e-04
7.121000e-10,3.338723e-04,8.358033e-04,1.131059e-03,2.322979e-06,5.508533e-04,4.184468e-04
7.122000e-10,3.364999e-04,8.347516e-04,1.131051e-03,3.910139e-06,5.436132e-04,4.183605e-04
7.123000e-10,3.391243e-04,8.336917e-04,1.131042e-03,5.303294e-06,5.364267e-04,4.183151e-04
7.124000e-10,3.417454e-04,8.326236e-04,1.131033e-03,6.454482e-06,5.292934e-04,4.183328e-04
7.125000e-10,3.443631e-04,8.315471e-04,1.131024e-03,7.325881e-06,5.222167e-04,4.184292e-04
7.126000e-10,3.469773e-04,8.304623e-04,1.131014e-03,7.891240e-06,5.152037e-04,4.186096e-04
7.127000e-10,3.495878e-04,8.293689e-04,1.131005e-03,8.136721e-06,5.082638e-04,4.188694e-04
7.128000e-10,3.521945e-04,8.282671e-04,1.130995e-03,8.061251e-06,5.014074e-04,4.191941e-04
7.129000e-10,3.547975e-04,8.271569e-04,1.130985e-03,7.676480e-06,4.946436e-04,4.195635e-04
7.130000e-10,3.573965e-04,8.260385e-04,1.130975e-03,7.006439e-06,4.879786e-04,4.199548e-04
7.131000e-10,3.599916e-04,8.249118e-04,1.130964e-03,6.086901e-06,4.814141e-04,4.203472e-04
7.132000e-10,3.625829e-04,8.237769e-04,1.130953e-03,4.964393e-06,4.749477e-04,4.207255e-04
7.133000e-10,3.651703e-04,8.226341e-04,1.130942e-03,3.694774e-06,4.685723e-04,4.210816e-04
7.134000e-10,3.677539e-04,8.214832e-04,1.130931e-03,2.341268e-06,4.622782e-04,4.214150e-04
7.135000e-10,3.703339e-04,8.203242e-04,1.130919e-03,9.719310e-07,4.560543e-04,4.217314e-04
7.136000e-10,3.729102e-04,8.191572e-04,1.130907e-03,-3.433780e-07,4.498904e-04,4.220398e-04
7.137000e-10,3.754829e-04,8.179819e-04,1.130894e-03,-1.536336e-06,4.437788e-04,4.223493e-04
7.138000e-10,3.780520e-04,8.167985e-04,1.130882e-03,-2.543543e-06,4.377155e-04,4.226660e-04
7.139000e-10,3.806174e-04,8.156067e-04,1.130869e-03,-3.309669e-06,4.317011e-04,4.229907e-04
7.140000e-10,3.831792e-04,8.144067e-04,1.130857e-03,-3.790125e-06,4.257399e-04,4.233184e-04
7.141000e-10,3.857373e-04,8.131985e-04,1.130844e-03,-3.953100e-06,4.198394e-04,4.236386e-04
7.142000e-10,3.882916e-04,8.119821e-04,1.130831e-03,-3.780942e-06,4.140089e-04,4.239382e-04
7.143000e-10,3.908420e-04,8.107577e-04,1.130819e-03,-3.270918e-06,4.082574e-04,4.242038e-04
7.144000e-10,3.933885e-04,8.095254e-04,1.130806e-03,-2.435438e-06,4.025926e-04,4.244248e-04
7.145000e-10,3.959310e-04,8.082854e-04,1.130794e-03,-1.301802e-06,3.970192e-04,4.245961e-04
7.146000e-10,3.984693e-04,8.070378e-04,1.130782e-03,8.854654e-08,3.915392e-04,4.247188e-04
7.147000e-10,4.010034e-04,8.057826e-04,1.130770e-03,1.681328e-06,3.861514e-04,4.248002e-04
7.148000e-10,4.035333e-04,8.045198e-04,1.130758e-03,3.411402e-06,3.808526e-04,4.248519e-04
7.149000e-10,4.060587e-04,8.032494e-04,1.130746e-03,5.205482e-06,3.756390e-04,4.248880e-04
7.150000e-10,4.085797e-04,8.019713e-04,1.130734e-03,6.985540e-06,3.705071e-04,4.249213e-04
7.151000e-10,4.110962e-04,8.006855e-04,1.130722e-03,8.672699e-06,3.654554e-04,4.249612e-04
7.152000e-10,4.136081e-04,7.993918e-04,1.130710e-03,1.019130e-05,3.604847e-04,4.250119e-04
7.153000e-10,4.161154e-04,7.980901e-04,1.130698e-03,1.147272e-05,3.555985e-04,4.250709e-04
7.154000e-10,4.186181e-04,7.967805e-04,1.130686e-03,1.245860e-05,3.508021e-04,4.251305e-04
7.155000e-10,4.211161e-04,7.954627e-04,1.130674e-03,1.310322e-05,3.461017e-04,4.251788e-04
7.156000e-10,4.236095e-04,7.941370e-04,1.130661e-03,1.337497e-05,3.415028e-04,4.252023e-04
7.157000e-10,4.260984e-04,7.928031e-04,1.130648e-03,1.325703e-05,3.370090e-04,4.251889e-04
7.158000e-10,4.285828e-04,7.914613e-04,1.130635e-03,1.274745e-05,3.326206e-04,4.251304e-04
7.159000e-10,4.310627e-04,7.901114e-04,1.130622e-03,1.185885e-05,3.283346e-04,4.250239e-04
7.160000e-10,4.335382e-04,7.887535e-04,1.130608e-03,1.061802e-05,3.241449e-04,4.248726e-04
7.161000e-10,4.360094e-04,7.873877e-04,1.130594e-03,9.065293e-06,3.200427e-04,4.246851e-04
7.162000e-10,4.384762e-04,7.860139e-04,1.130579e-03,7.253628e-06,3.160188e-04,4.244732e-04
7.163000e-10,4.409387e-04,7.846322e-04,1.130565e-03,5.247229e-06,3.120645e-04,4.242497e-04
7.164000e-10,4.433969e-04,7.832425e-04,1.130550e-03,3.119343e-06,3.081733e-04,4.240253e-04
7.165000e-10,4.458507e-04,7.818450e-04,1.130535e-03,9.492075e-07,3.043421e-04,4.238062e-04
