time,"I(R0)","I(R1)","I(R2)","I(LQ|XI227)","I(LQ|XI228)"
2.757000e-09,7.906460e-04,1.129982e-03,-1.760724e-04,-2.009845e-05,8.642661e-06
2.757200e-09,7.895245e-04,1.129982e-03,-1.810366e-04,-2.054217e-05,8.948219e-06
2.757400e-09,7.883719e-04,1.129981e-03,-1.859936e-04,-2.098769e-05,9.444088e-06
2.757600e-09,7.871881e-04,1.129981e-03,-1.909432e-04,-2.144629e-05,1.010997e-05
2.757800e-09,7.859732e-04,1.129981e-03,-1.958852e-04,-2.193029e-05,1.091214e-05
2.758000e-09,7.847273e-04,1.129981e-03,-2.008192e-04,-2.245214e-05,1.180687e-05
2.758200e-09,7.834504e-04,1.129981e-03,-2.057454e-04,-2.302359e-05,1.274458e-05
2.758400e-09,7.821427e-04,1.129980e-03,-2.106635e-04,-2.365516e-05,1.367451e-05
2.758600e-09,7.808040e-04,1.129980e-03,-2.155734e-04,-2.435577e-05,1.454912e-05
2.758800e-09,7.794345e-04,1.129980e-03,-2.204749e-04,-2.513266e-05,1.532796e-05
2.759000e-09,7.780343e-04,1.129979e-03,-2.253677e-04,-2.599165e-05,1.598062e-05
2.759200e-09,7.766033e-04,1.129979e-03,-2.302515e-04,-2.693749e-05,1.648867e-05
2.759400e-09,7.751417e-04,1.129979e-03,-2.351261e-04,-2.797450e-05,1.684642e-05
2.759600e-09,7.736495e-04,1.129979e-03,-2.399913e-04,-2.910712e-05,1.706077e-05
2.759800e-09,7.721267e-04,1.129979e-03,-2.448469e-04,-3.034051e-05,1.715004e-05
2.760000e-09,7.705735e-04,1.129978e-03,-2.496930e-04,-3.168099e-05,1.714207e-05
2.760200e-09,7.689898e-04,1.129978e-03,-2.545292e-04,-3.313630e-05,1.707171e-05
2.760400e-09,7.673757e-04,1.129977e-03,-2.593554e-04,-3.471558e-05,1.697787e-05
2.760600e-09,7.657313e-04,1.129977e-03,-2.641713e-04,-3.642905e-05,1.690045e-05
2.760800e-09,7.640567e-04,1.129976e-03,-2.689766e-04,-3.828734e-05,1.687734e-05
2.761000e-09,7.623520e-04,1.129976e-03,-2.737713e-04,-4.030044e-05,1.694189e-05
2.761200e-09,7.606171e-04,1.129975e-03,-2.785550e-04,-4.247615e-05,1.712096e-05
2.761400e-09,7.588522e-04,1.129975e-03,-2.833277e-04,-4.481801e-05,1.743375e-05
2.761600e-09,7.570574e-04,1.129974e-03,-2.880891e-04,-4.732271e-05,1.789151e-05
2.761800e-09,7.552327e-04,1.129973e-03,-2.928392e-04,-4.997684e-05,1.849794e-05
2.762000e-09,7.533782e-04,1.129973e-03,-2.975776e-04,-5.275334e-05,1.925042e-05
2.762200e-09,7.514939e-04,1.129972e-03,-3.023042e-04,-5.560795e-05,2.014152e-05
2.762400e-09,7.495800e-04,1.129971e-03,-3.070189e-04,-5.847659e-05,2.116098e-05
2.762600e-09,7.476365e-04,1.129970e-03,-3.117213e-04,-6.127482e-05,2.229749e-05
2.762800e-09,7.456635e-04,1.129969e-03,-3.164114e-04,-6.390073e-05,2.354051e-05
2.763000e-09,7.436611e-04,1.129969e-03,-3.210891e-04,-6.624228e-05,2.488158e-05
2.763200e-09,7.416293e-04,1.129968e-03,-3.257543e-04,-6.818905e-05,2.631535e-05
2.763400e-09,7.395682e-04,1.129967e-03,-3.304068e-04,-6.964706e-05,2.783993e-05
2.763600e-09,7.374779e-04,1.129967e-03,-3.350465e-04,-7.055376e-05,2.945686e-05
2.763800e-09,7.353584e-04,1.129967e-03,-3.396731e-04,-7.088987e-05,3.117047e-05
2.764000e-09,7.332099e-04,1.129967e-03,-3.442867e-04,-7.068505e-05,3.298678e-05
2.764200e-09,7.310325e-04,1.129967e-03,-3.488868e-04,-7.001600e-05,3.491193e-05
2.764400e-09,7.288262e-04,1.129967e-03,-3.534733e-04,-6.899762e-05,3.695017e-05
2.764600e-09,7.265912e-04,1.129967e-03,-3.580458e-04,-6.776940e-05,3.910149e-05
2.764800e-09,7.243275e-04,1.129967e-03,-3.626040e-04,-6.648004e-05,4.135901e-05
2.765000e-09,7.220352e-04,1.129967e-03,-3.671478e-04,-6.527329e-05,4.370620e-05
2.765200e-09,7.197144e-04,1.129967e-03,-3.716768e-04,-6.427668e-05,4.611428e-05
2.765400e-09,7.173652e-04,1.129966e-03,-3.761910e-04,-6.359400e-05,4.854028e-05
2.765600e-09,7.149876e-04,1.129966e-03,-3.806902e-04,-6.330068e-05,5.092633e-05
2.765800e-09,7.125819e-04,1.129966e-03,-3.851746e-04,-6.344125e-05,5.320102e-05
2.766000e-09,7.101480e-04,1.129966e-03,-3.896440e-04,-6.402774e-05,5.528338e-05
2.766200e-09,7.076861e-04,1.129966e-03,-3.940985e-04,-6.503833e-05,5.708990e-05
2.766400e-09,7.051963e-04,1.129967e-03,-3.985380e-04,-6.641656e-05,5.854398e-05
2.766600e-09,7.026786e-04,1.129968e-03,-4.029624e-04,-6.807206e-05,5.958643e-05
2.766800e-09,7.001331e-04,1.129969e-03,-4.073714e-04,-6.988415e-05,6.018523e-05
2.767000e-09,6.975600e-04,1.129971e-03,-4.117648e-04,-7.170992e-05,6.034206e-05
2.767200e-09,6.949593e-04,1.129973e-03,-4.161422e-04,-7.339727e-05,6.009445e-05
2.767400e-09,6.923312e-04,1.129975e-03,-4.205032e-04,-7.480218e-05,5.951265e-05
2.767600e-09,6.896758e-04,1.129977e-03,-4.248476e-04,-7.580773e-05,5.869231e-05
2.767800e-09,6.869931e-04,1.129979e-03,-4.291750e-04,-7.634109e-05,5.774431e-05
2.768000e-09,6.842834e-04,1.129980e-03,-4.334852e-04,-7.638457e-05,5.678389e-05
2.768200e-09,6.815466e-04,1.129982e-03,-4.377777e-04,-7.597829e-05,5.592062e-05
2.768400e-09,6.787830e-04,1.129983e-03,-4.420523e-04,-7.521369e-05,5.525042e-05
2.768600e-09,6.759925e-04,1.129983e-03,-4.463088e-04,-7.421965e-05,5.484982e-05
2.768800e-09,6.731755e-04,1.129983e-03,-4.505468e-04,-7.314439e-05,5.477222e-05
2.769000e-09,6.703318e-04,1.129982e-03,-4.547663e-04,-7.213654e-05,5.504565e-05
2.769200e-09,6.674617e-04,1.129981e-03,-4.589671e-04,-7.132858e-05,5.567144e-05
2.769400e-09,6.645652e-04,1.129980e-03,-4.631495e-04,-7.082403e-05,5.662361e-05
2.769600e-09,6.616425e-04,1.129978e-03,-4.673132e-04,-7.068900e-05,5.784925e-05
2.769800e-09,6.586936e-04,1.129976e-03,-4.714585e-04,-7.094766e-05,5.927046e-05
2.770000e-09,6.557187e-04,1.129974e-03,-4.755854e-04,-7.158103e-05,6.078864e-05
2.770200e-09,6.527179e-04,1.129973e-03,-4.796939e-04,-7.252891e-05,6.229187e-05
2.770400e-09,6.496913e-04,1.129972e-03,-4.837841e-04,-7.369531e-05,6.366544e-05
2.770600e-09,6.466390e-04,1.129971e-03,-4.878558e-04,-7.495792e-05,6.480463e-05
2.770800e-09,6.435612e-04,1.129971e-03,-4.919091e-04,-7.618167e-05,6.562795e-05
2.771000e-09,6.404580e-04,1.129972e-03,-4.959438e-04,-7.723566e-05,6.608823e-05
2.771200e-09,6.373295e-04,1.129973e-03,-4.999595e-04,-7.801100e-05,6.617930e-05
2.771400e-09,6.341759e-04,1.129974e-03,-5.039559e-04,-7.843652e-05,6.593667e-05
2.771600e-09,6.309973e-04,1.129976e-03,-5.079326e-04,-7.848898e-05,6.543200e-05
2.771800e-09,6.277938e-04,1.129978e-03,-5.118894e-04,-7.819557e-05,6.476282e-05
2.772000e-09,6.245655e-04,1.129979e-03,-5.158257e-04,-7.762832e-05,6.403939e-05
2.772200e-09,6.213127e-04,1.129981e-03,-5.197412e-04,-7.689171e-05,6.337120e-05
2.772400e-09,6.180353e-04,1.129982e-03,-5.236357e-04,-7.610636e-05,6.285499e-05
2.772600e-09,6.147336e-04,1.129982e-03,-5.275087e-04,-7.539188e-05,6.256535e-05
2.772800e-09,6.114076e-04,1.129982e-03,-5.313602e-04,-7.485153e-05,6.254855e-05
2.773000e-09,6.080574e-04,1.129982e-03,-5.351901e-04,-7.456050e-05,6.281922e-05
2.773200e-09,6.046832e-04,1.129981e-03,-5.389983e-04,-7.455852e-05,6.335993e-05
2.773400e-09,6.012851e-04,1.129979e-03,-5.427848e-04,-7.484690e-05,6.412339e-05
2.773600e-09,5.978632e-04,1.129978e-03,-5.465498e-04,-7.538974e-05,6.503735e-05
2.773800e-09,5.944176e-04,1.129977e-03,-5.502934e-04,-7.611922e-05,6.601239e-05
2.774000e-09,5.909485e-04,1.129976e-03,-5.540156e-04,-7.694462e-05,6.695217e-05
2.774200e-09,5.874561e-04,1.129975e-03,-5.577165e-04,-7.776446e-05,6.776541e-05
2.774400e-09,5.839404e-04,1.129974e-03,-5.613960e-04,-7.848048e-05,6.837795e-05
2.774600e-09,5.804017e-04,1.129974e-03,-5.650539e-04,-7.901160e-05,6.874290e-05
2.774800e-09,5.768401e-04,1.129975e-03,-5.686901e-04,-7.930542e-05,6.884696e-05
2.775000e-09,5.732558e-04,1.129976e-03,-5.723042e-04,-7.934515e-05,6.871161e-05
2.775200e-09,5.696489e-04,1.129977e-03,-5.758959e-04,-7.915070e-05,6.838900e-05
2.775400e-09,5.660196e-04,1.129978e-03,-5.794649e-04,-7.877384e-05,6.795355e-05
2.775600e-09,5.623680e-04,1.129979e-03,-5.830109e-04,-7.828865e-05,6.749079e-05
2.775800e-09,5.586943e-04,1.129980e-03,-5.865337e-04,-7.777920e-05,6.708569e-05
2.776000e-09,5.549986e-04,1.129981e-03,-5.900328e-04,-7.732688e-05,6.681193e-05
2.776200e-09,5.512810e-04,1.129981e-03,-5.935083e-04,-7.699913e-05,6.672354e-05
2.776400e-09,5.475417e-04,1.129981e-03,-5.969598e-04,-7.684124e-05,6.684954e-05
2.776600e-09,5.437808e-04,1.129981e-03,-6.003873e-04,-7.687172e-05,6.719165e-05
2.776800e-09,5.399983e-04,1.129980e-03,-6.037908e-04,-7.708152e-05,6.772538e-05
2.777000e-09,5.361945e-04,1.129980e-03,-6.071702e-04,-7.743693e-05,6.840404e-05
2.777200e-09,5.323695e-04,1.129979e-03,-6.105257e-04,-7.788554e-05,6.916558e-05
2.777400e-09,5.285233e-04,1.129978e-03,-6.138573e-04,-7.836454e-05,6.994165e-05
2.777600e-09,5.246561e-04,1.129978e-03,-6.171650e-04,-7.881031e-05,7.066773e-05
2.777800e-09,5.207681e-04,1.129977e-03,-6.204486e-04,-7.916780e-05,7.129314e-05
2.778000e-09,5.168595e-04,1.129977e-03,-6.237082e-04,-7.939836e-05,7.178914e-05
2.778200e-09,5.129302e-04,1.129977e-03,-6.269434e-04,-7.948463e-05,7.215368e-05
2.778400e-09,5.089806e-04,1.129977e-03,-6.301542e-04,-7.943185e-05,7.241193e-05
2.778600e-09,5.050106e-04,1.129977e-03,-6.333402e-04,-7.926537e-05,7.261236e-05
2.778800e-09,5.010205e-04,1.129977e-03,-6.365012e-04,-7.902513e-05,7.281897e-05
2.779000e-09,4.970104e-04,1.129976e-03,-6.396370e-04,-7.875826e-05,7.310081e-05
2.779200e-09,4.929807e-04,1.129976e-03,-6.427474e-04,-7.851112e-05,7.351992e-05
2.779400e-09,4.889318e-04,1.129976e-03,-6.458322e-04,-7.832225e-05,7.411897e-05
2.779600e-09,4.848642e-04,1.129975e-03,-6.488913e-04,-7.821713e-05,7.490973e-05
2.779800e-09,4.807787e-04,1.129976e-03,-6.519245e-04,-7.820543e-05,7.586442e-05
2.780000e-09,4.766753e-04,1.129977e-03,-6.549317e-04,-7.828096e-05,7.691277e-05
2.780200e-09,4.725538e-04,1.129978e-03,-6.579129e-04,-7.842400e-05,7.794713e-05
2.780400e-09,4.684136e-04,1.129980e-03,-6.608681e-04,-7.860561e-05,7.883658e-05
2.780600e-09,4.642540e-04,1.129981e-03,-6.637972e-04,-7.879308e-05,7.944803e-05
2.780800e-09,4.600752e-04,1.129981e-03,-6.667003e-04,-7.895559e-05,7.967077e-05
2.781000e-09,4.558777e-04,1.129981e-03,-6.695772e-04,-7.906931e-05,7.943876e-05
2.781200e-09,4.516621e-04,1.129981e-03,-6.724279e-04,-7.912085e-05,7.874552e-05
2.781400e-09,4.474289e-04,1.129981e-03,-6.752523e-04,-7.910878e-05,7.764771e-05
2.781600e-09,4.431783e-04,1.129982e-03,-6.780501e-04,-7.904298e-05,7.625669e-05
2.781800e-09,4.389101e-04,1.129983e-03,-6.808212e-04,-7.894193e-05,7.472045e-05
2.782000e-09,4.346240e-04,1.129983e-03,-6.835655e-04,-7.882879e-05,7.320027e-05
2.782200e-09,4.303199e-04,1.129983e-03,-6.862827e-04,-7.872680e-05,7.184730e-05
2.782400e-09,4.259983e-04,1.129982e-03,-6.889728e-04,-7.865499e-05,7.078288e-05
2.782600e-09,4.216597e-04,1.129981e-03,-6.916355e-04,-7.862486e-05,7.008505e-05
2.782800e-09,4.173048e-04,1.129981e-03,-6.942708e-04,-7.863863e-05,6.978195e-05
2.783000e-09,4.129341e-04,1.129980e-03,-6.968786e-04,-7.868912e-05,6.985191e-05
2.783200e-09,4.085480e-04,1.129980e-03,-6.994588e-04,-7.876137e-05,7.022949e-05
2.783400e-09,4.041463e-04,1.129981e-03,-7.020113e-04,-7.883558e-05,7.081657e-05
2.783600e-09,3.997288e-04,1.129981e-03,-7.045361e-04,-7.889083e-05,7.149742e-05
2.783800e-09,3.952953e-04,1.129981e-03,-7.070330e-04,-7.890891e-05,7.215603e-05
2.784000e-09,3.908455e-04,1.129981e-03,-7.095021e-04,-7.887760e-05,7.269336e-05
2.784200e-09,3.863797e-04,1.129981e-03,-7.119433e-04,-7.879282e-05,7.304174e-05
2.784400e-09,3.818983e-04,1.129981e-03,-7.143565e-04,-7.865928e-05,7.317378e-05
2.784600e-09,3.774018e-04,1.129980e-03,-7.167415e-04,-7.848962e-05,7.310422e-05
2.784800e-09,3.728907e-04,1.129980e-03,-7.190983e-04,-7.830220e-05,7.288439e-05
2.785000e-09,3.683653e-04,1.129980e-03,-7.214268e-04,-7.811792e-05,7.259075e-05
2.785200e-09,3.638256e-04,1.129980e-03,-7.237268e-04,-7.795681e-05,7.230966e-05
2.785400e-09,3.592716e-04,1.129980e-03,-7.259982e-04,-7.783471e-05,7.212146e-05
2.785600e-09,3.547033e-04,1.129981e-03,-7.282410e-04,-7.776084e-05,7.208636e-05
2.785800e-09,3.501209e-04,1.129981e-03,-7.304549e-04,-7.773640e-05,7.223408e-05
2.786000e-09,3.455248e-04,1.129981e-03,-7.326399e-04,-7.775446e-05,7.255868e-05
2.786200e-09,3.409153e-04,1.129981e-03,-7.347960e-04,-7.780117e-05,7.301908e-05
2.786400e-09,3.362927e-04,1.129982e-03,-7.369230e-04,-7.785793e-05,7.354511e-05
2.786600e-09,3.316573e-04,1.129982e-03,-7.390209e-04,-7.790437e-05,7.404851e-05
2.786800e-09,3.270091e-04,1.129983e-03,-7.410896e-04,-7.792136e-05,7.443718e-05
2.787000e-09,3.223481e-04,1.129984e-03,-7.431290e-04,-7.789387e-05,7.463033e-05
2.787200e-09,3.176741e-04,1.129985e-03,-7.451391e-04,-7.781302e-05,7.457177e-05
2.787400e-09,3.129874e-04,1.129986e-03,-7.471199e-04,-7.767703e-05,7.423878e-05
2.787600e-09,3.082880e-04,1.129987e-03,-7.490712e-04,-7.749110e-05,7.364486e-05
2.787800e-09,3.035763e-04,1.129987e-03,-7.509929e-04,-7.726607e-05,7.283614e-05
2.788000e-09,2.988525e-04,1.129988e-03,-7.528851e-04,-7.701642e-05,7.188265e-05
2.788200e-09,2.941167e-04,1.129988e-03,-7.547475e-04,-7.675767e-05,7.086654e-05
2.788400e-09,2.893692e-04,1.129989e-03,-7.565801e-04,-7.650389e-05,6.986981e-05
2.788600e-09,2.846099e-04,1.129989e-03,-7.583829e-04,-7.626561e-05,6.896384e-05
2.788800e-09,2.798391e-04,1.129988e-03,-7.601557e-04,-7.604840e-05,6.820188e-05
2.789000e-09,2.750568e-04,1.129988e-03,-7.618984e-04,-7.585242e-05,6.761537e-05
2.789200e-09,2.702634e-04,1.129987e-03,-7.636111e-04,-7.567282e-05,6.721360e-05
2.789400e-09,2.654593e-04,1.129987e-03,-7.652936e-04,-7.550102e-05,6.698640e-05
2.789600e-09,2.606449e-04,1.129986e-03,-7.669459e-04,-7.532656e-05,6.690888e-05
2.789800e-09,2.558206e-04,1.129986e-03,-7.685679e-04,-7.513919e-05,6.694731e-05
2.790000e-09,2.509865e-04,1.129985e-03,-7.701595e-04,-7.493097e-05,6.706528e-05
2.790200e-09,2.461428e-04,1.129985e-03,-7.717207e-04,-7.469795e-05,6.722910e-05
2.790400e-09,2.412894e-04,1.129985e-03,-7.732515e-04,-7.444119e-05,6.741170e-05
2.790600e-09,2.364263e-04,1.129985e-03,-7.747517e-04,-7.416709e-05,6.759470e-05
2.790800e-09,2.315535e-04,1.129985e-03,-7.762214e-04,-7.388680e-05,6.776832e-05
2.791000e-09,2.266711e-04,1.129984e-03,-7.776605e-04,-7.361505e-05,6.792962e-05
2.791200e-09,2.217796e-04,1.129984e-03,-7.790688e-04,-7.336833e-05,6.807940e-05
2.791400e-09,2.168793e-04,1.129983e-03,-7.804465e-04,-7.316291e-05,6.821864e-05
2.791600e-09,2.119706e-04,1.129982e-03,-7.817933e-04,-7.301278e-05,6.834503e-05
2.791800e-09,2.070538e-04,1.129982e-03,-7.831092e-04,-7.292783e-05,6.845039e-05
2.792000e-09,2.021291e-04,1.129982e-03,-7.843942e-04,-7.291253e-05,6.851950e-05
2.792200e-09,1.971966e-04,1.129982e-03,-7.856483e-04,-7.296515e-05,6.853071e-05
2.792400e-09,1.922563e-04,1.129981e-03,-7.868713e-04,-7.307765e-05,6.845819e-05
2.792600e-09,1.873085e-04,1.129981e-03,-7.880633e-04,-7.323633e-05,6.827570e-05
2.792800e-09,1.823533e-04,1.129981e-03,-7.892241e-04,-7.342309e-05,6.796109e-05
2.793000e-09,1.773910e-04,1.129981e-03,-7.903538e-04,-7.361716e-05,6.750092e-05
2.793200e-09,1.724218e-04,1.129981e-03,-7.914523e-04,-7.379724e-05,6.689431e-05
2.793400e-09,1.674459e-04,1.129982e-03,-7.925195e-04,-7.394365e-05,6.615535e-05
2.793600e-09,1.624633e-04,1.129982e-03,-7.935555e-04,-7.404031e-05,6.531372e-05
2.793800e-09,1.574741e-04,1.129982e-03,-7.945601e-04,-7.407626e-05,6.441335e-05
2.794000e-09,1.524787e-04,1.129982e-03,-7.955334e-04,-7.404662e-05,6.350930e-05
2.794200e-09,1.474772e-04,1.129981e-03,-7.964752e-04,-7.395275e-05,6.266337e-05
2.794400e-09,1.424699e-04,1.129981e-03,-7.973856e-04,-7.380184e-05,6.193884e-05
2.794600e-09,1.374571e-04,1.129981e-03,-7.982646e-04,-7.360582e-05,6.139486e-05
2.794800e-09,1.324388e-04,1.129981e-03,-7.991120e-04,-7.337995e-05,6.108073e-05
2.795000e-09,1.274152e-04,1.129981e-03,-7.999279e-04,-7.314122e-05,6.103049e-05
2.795200e-09,1.223866e-04,1.129981e-03,-8.007122e-04,-7.290675e-05,6.125794e-05
2.795400e-09,1.173531e-04,1.129981e-03,-8.014649e-04,-7.269243e-05,6.175272e-05
2.795600e-09,1.123153e-04,1.129981e-03,-8.021859e-04,-7.251182e-05,6.247802e-05
2.795800e-09,1.072732e-04,1.129981e-03,-8.028753e-04,-7.237536e-05,6.337076e-05
2.796000e-09,1.022271e-04,1.129982e-03,-8.035329e-04,-7.228985e-05,6.434507e-05
2.796200e-09,9.717707e-05,1.129982e-03,-8.041589e-04,-7.225825e-05,6.529954e-05
2.796400e-09,9.212311e-05,1.129983e-03,-8.047531e-04,-7.227965e-05,6.612805e-05
2.796600e-09,8.706529e-05,1.129983e-03,-8.053155e-04,-7.234937e-05,6.673315e-05
2.796800e-09,8.200381e-05,1.129983e-03,-8.058462e-04,-7.245924e-05,6.703960e-05
2.797000e-09,7.693904e-05,1.129983e-03,-8.063450e-04,-7.259808e-05,6.700574e-05
2.797200e-09,7.187150e-05,1.129983e-03,-8.068120e-04,-7.275234e-05,6.663005e-05
2.797400e-09,6.680168e-05,1.129984e-03,-8.072472e-04,-7.290693e-05,6.595158e-05
2.797600e-09,6.173001e-05,1.129985e-03,-8.076504e-04,-7.304632e-05,6.504431e-05
2.797800e-09,5.665669e-05,1.129987e-03,-8.080218e-04,-7.315577e-05,6.400681e-05
2.798000e-09,5.158173e-05,1.129989e-03,-8.083613e-04,-7.322269e-05,6.294949e-05
2.798200e-09,4.650501e-05,1.129991e-03,-8.086689e-04,-7.323792e-05,6.198155e-05
2.798400e-09,4.142630e-05,1.129993e-03,-8.089446e-04,-7.319690e-05,6.119946e-05
2.798600e-09,3.634514e-05,1.129995e-03,-8.091883e-04,-7.310037e-05,6.067792e-05
2.798800e-09,3.126076e-05,1.129996e-03,-8.094001e-04,-7.295466e-05,6.046338e-05
2.799000e-09,2.617203e-05,1.129994e-03,-8.095799e-04,-7.277145e-05,6.057036e-05
2.799200e-09,2.107827e-05,1.129990e-03,-8.097278e-04,-7.256681e-05,6.098013e-05
2.799400e-09,1.598023e-05,1.129983e-03,-8.098437e-04,-7.235978e-05,6.164200e-05
2.799600e-09,1.088055e-05,1.129975e-03,-8.099276e-04,-7.217050e-05,6.247750e-05
2.799800e-09,5.782844e-06,1.129969e-03,-8.099795e-04,-7.201810e-05,6.338768e-05
2.800000e-09,6.902688e-07,1.129966e-03,-8.099995e-04,-7.191851e-05,6.426366e-05
2.800200e-09,-4.395655e-06,1.129968e-03,-8.099875e-04,-7.188252e-05,6.499970e-05
2.800400e-09,-9.475539e-06,1.129974e-03,-8.099435e-04,-7.191422e-05,6.550706e-05
2.800600e-09,-1.455199e-05,1.129983e-03,-8.098675e-04,-7.201013e-05,6.572629e-05
2.800800e-09,-1.962896e-05,1.129991e-03,-8.097596e-04,-7.215913e-05,6.563554e-05
2.801000e-09,-2.471059e-05,1.129996e-03,-8.096197e-04,-7.234334e-05,6.525311e-05
2.801200e-09,-2.979937e-05,1.129995e-03,-8.094479e-04,-7.253989e-05,6.463377e-05
2.801400e-09,-3.489458e-05,1.129988e-03,-8.092441e-04,-7.272354e-05,6.385985e-05
2.801600e-09,-3.999223e-05,1.129978e-03,-8.090083e-04,-7.286977e-05,6.302900e-05
2.801800e-09,-4.508686e-05,1.129969e-03,-8.087406e-04,-7.295801e-05,6.224092e-05
2.802000e-09,-5.017366e-05,1.129964e-03,-8.084410e-04,-7.297458e-05,6.158513e-05
2.802200e-09,-5.525016e-05,1.129965e-03,-8.081094e-04,-7.291471e-05,6.113115e-05
2.802400e-09,-6.031683e-05,1.129971e-03,-8.077459e-04,-7.278354e-05,6.092177e-05
2.802600e-09,-6.537677e-05,1.129981e-03,-8.073506e-04,-7.259564e-05,6.096971e-05
2.802800e-09,-7.043467e-05,1.129991e-03,-8.069234e-04,-7.237331e-05,6.125737e-05
2.803000e-09,-7.549533e-05,1.129997e-03,-8.064643e-04,-7.214375e-05,6.173959e-05
2.803200e-09,-8.056173e-05,1.129998e-03,-8.059735e-04,-7.193546e-05,6.234935e-05
2.803400e-09,-8.563345e-05,1.129992e-03,-8.054508e-04,-7.177455e-05,6.300588e-05
2.803600e-09,-9.070663e-05,1.129983e-03,-8.048963e-04,-7.168115e-05,6.362484e-05
2.803800e-09,-9.577557e-05,1.129973e-03,-8.043100e-04,-7.166671e-05,6.412918e-05
2.804000e-09,-1.008351e-04,1.129967e-03,-8.036920e-04,-7.173226e-05,6.445931e-05
2.804200e-09,-1.058826e-04,1.129966e-03,-8.030421e-04,-7.186806e-05,6.458071e-05
2.804400e-09,-1.109184e-04,1.129971e-03,-8.023606e-04,-7.205470e-05,6.448773e-05
2.804600e-09,-1.159457e-04,1.129979e-03,-8.016474e-04,-7.226552e-05,6.420298e-05
2.804800e-09,-1.209692e-04,1.129987e-03,-8.009026e-04,-7.247023e-05,6.377245e-05
2.805000e-09,-1.259929e-04,1.129992e-03,-8.001262e-04,-7.263911e-05,6.325764e-05
2.805200e-09,-1.310185e-04,1.129992e-03,-7.993182e-04,-7.274730e-05,6.272611e-05
2.805400e-09,-1.360450e-04,1.129987e-03,-7.984786e-04,-7.277849e-05,6.224227e-05
2.805600e-09,-1.410688e-04,1.129980e-03,-7.976076e-04,-7.272736e-05,6.185953e-05
2.805800e-09,-1.460855e-04,1.129974e-03,-7.967050e-04,-7.260045e-05,6.161481e-05
2.806000e-09,-1.510917e-04,1.129971e-03,-7.957710e-04,-7.241520e-05,6.152565e-05
2.806200e-09,-1.560863e-04,1.129972e-03,-7.948055e-04,-7.219733e-05,6.158986e-05
2.806400e-09,-1.610705e-04,1.129976e-03,-7.938087e-04,-7.197708e-05,6.178748e-05
2.806600e-09,-1.660471e-04,1.129981e-03,-7.927806e-04,-7.178478e-05,6.208457e-05
2.806800e-09,-1.710191e-04,1.129986e-03,-7.917212e-04,-7.164648e-05,6.243824e-05
2.807000e-09,-1.759886e-04,1.129988e-03,-7.906305e-04,-7.158021e-05,6.280240e-05
2.807200e-09,-1.809556e-04,1.129987e-03,-7.895086e-04,-7.159349e-05,6.313335e-05
2.807400e-09,-1.859186e-04,1.129983e-03,-7.883555e-04,-7.168225e-05,6.339478e-05
2.807600e-09,-1.908747e-04,1.129979e-03,-7.871713e-04,-7.183143e-05,6.356135e-05
2.807800e-09,-1.958214e-04,1.129976e-03,-7.859559e-04,-7.201722e-05,6.362066e-05
2.808000e-09,-2.007570e-04,1.129975e-03,-7.847095e-04,-7.221058e-05,6.357330e-05
2.808200e-09,-2.056814e-04,1.129976e-03,-7.834321e-04,-7.238150e-05,6.343140e-05
2.808400e-09,-2.105957e-04,1.129979e-03,-7.821238e-04,-7.250361e-05,6.321592e-05
2.808600e-09,-2.155012e-04,1.129982e-03,-7.807847e-04,-7.255807e-05,6.295335e-05
2.808800e-09,-2.203993e-04,1.129984e-03,-7.794148e-04,-7.253642e-05,6.267238e-05
2.809000e-09,-2.252908e-04,1.129984e-03,-7.780141e-04,-7.244171e-05,6.240085e-05
2.809200e-09,-2.301754e-04,1.129983e-03,-7.765828e-04,-7.228783e-05,6.216341e-05
2.809400e-09,-2.350523e-04,1.129981e-03,-7.751208e-04,-7.209717e-05,6.197983e-05
2.809600e-09,-2.399202e-04,1.129979e-03,-7.736282e-04,-7.189708e-05,6.186399e-05
2.809800e-09,-2.447779e-04,1.129977e-03,-7.721051e-04,-7.171557e-05,6.182324e-05
2.810000e-09,-2.496246e-04,1.129975e-03,-7.705514e-04,-7.157722e-05,6.185830e-05
2.810200e-09,-2.544598e-04,1.129975e-03,-7.689673e-04,-7.149955e-05,6.196324e-05
2.810400e-09,-2.592839e-04,1.129976e-03,-7.673529e-04,-7.149069e-05,6.212586e-05
2.810600e-09,-2.640973e-04,1.129977e-03,-7.657081e-04,-7.154843e-05,6.232834e-05
2.810800e-09,-2.689006e-04,1.129978e-03,-7.640330e-04,-7.166076e-05,6.254846e-05
2.811000e-09,-2.736944e-04,1.129978e-03,-7.623277e-04,-7.180790e-05,6.276125e-05
2.811200e-09,-2.784785e-04,1.129977e-03,-7.605924e-04,-7.196542e-05,6.294134e-05
2.811400e-09,-2.832525e-04,1.129975e-03,-7.588269e-04,-7.210799e-05,6.306567e-05
2.811600e-09,-2.880155e-04,1.129972e-03,-7.570316e-04,-7.221322e-05,6.311633e-05
2.811800e-09,-2.927665e-04,1.129970e-03,-7.552064e-04,-7.226488e-05,6.308316e-05
2.812000e-09,-2.975047e-04,1.129969e-03,-7.533514e-04,-7.225520e-05,6.296556e-05
2.812200e-09,-3.022298e-04,1.129968e-03,-7.514668e-04,-7.218568e-05,6.277325e-05
