time,"I(R0)","I(R1)","I(R2)","I(LQ|XI227)","I(LQ|XI228)"
2.500000e-09,-2.747031e-07,1.131317e-03,8.097346e-04,-5.506383e-07,3.571380e-07
2.500200e-09,4.814930e-06,1.131310e-03,8.097203e-04,-5.567516e-07,3.697491e-07
2.500400e-09,9.904311e-06,1.131304e-03,8.096740e-04,-5.104731e-07,3.445485e-07
2.500600e-09,1.499318e-05,1.131297e-03,8.095958e-04,-4.183202e-07,2.853766e-07
2.500800e-09,2.008129e-05,1.131290e-03,8.094857e-04,-2.908680e-07,1.999547e-07
2.501000e-09,2.516838e-05,1.131284e-03,8.093438e-04,-1.414372e-07,9.880614e-08
2.501200e-09,3.025422e-05,1.131277e-03,8.091699e-04,1.536418e-08,-6.099675e-09
2.501400e-09,3.533857e-05,1.131270e-03,8.089643e-04,1.651136e-07,-1.028169e-07
2.501600e-09,4.042122e-05,1.131263e-03,8.087268e-04,2.949322e-07,-1.808311e-07
2.501800e-09,4.550199e-05,1.131255e-03,8.084575e-04,3.945934e-07,-2.322288e-07
2.502000e-09,5.058068e-05,1.131248e-03,8.081565e-04,4.572747e-07,-2.524871e-07
2.502200e-09,5.565713e-05,1.131240e-03,8.078237e-04,4.799025e-07,-2.408095e-07
2.502400e-09,6.073117e-05,1.131231e-03,8.074591e-04,4.631064e-07,-2.000118e-07
2.502600e-09,6.580266e-05,1.131223e-03,8.070628e-04,4.108460e-07,-1.360117e-07
2.502800e-09,7.087142e-05,1.131214e-03,8.066348e-04,3.297849e-07,-5.701148e-08
2.503000e-09,7.593731e-05,1.131204e-03,8.061750e-04,2.284825e-07,2.752784e-08
2.503200e-09,8.100016e-05,1.131194e-03,8.056836e-04,1.164788e-07,1.080034e-07
2.503400e-09,8.605983e-05,1.131183e-03,8.051605e-04,3.360921e-09,1.757484e-07
2.503600e-09,9.111613e-05,1.131172e-03,8.046058e-04,-1.020900e-07,2.239442e-07
2.503800e-09,9.616891e-05,1.131161e-03,8.040196e-04,-1.925784e-07,2.482657e-07
2.504000e-09,1.012180e-04,1.131149e-03,8.034019e-04,-2.627459e-07,2.472107e-07
2.504200e-09,1.062632e-04,1.131137e-03,8.027527e-04,-3.093799e-07,2.221053e-07
2.504400e-09,1.113043e-04,1.131124e-03,8.020720e-04,-3.314020e-07,1.768134e-07
2.504600e-09,1.163412e-04,1.131111e-03,8.013600e-04,-3.296749e-07,1.171958e-07
2.504800e-09,1.213737e-04,1.131098e-03,8.006166e-04,-3.066722e-07,5.038149e-08
2.505000e-09,1.264016e-04,1.131085e-03,7.998418e-04,-2.660584e-07,-1.606983e-08
2.505200e-09,1.314246e-04,1.131071e-03,7.990357e-04,-2.122308e-07,-7.501879e-08
2.505400e-09,1.364427e-04,1.131058e-03,7.981983e-04,-1.498803e-07,-1.205145e-07
2.505600e-09,1.414557e-04,1.131044e-03,7.973296e-04,-8.361626e-08,-1.483994e-07
2.505800e-09,1.464632e-04,1.131030e-03,7.964296e-04,-1.768499e-08,-1.566977e-07
2.506000e-09,1.514653e-04,1.131016e-03,7.954983e-04,4.421384e-08,-1.457595e-07
2.506200e-09,1.564615e-04,1.131002e-03,7.945358e-04,9.902695e-08,-1.181557e-07
2.506400e-09,1.614518e-04,1.130988e-03,7.935421e-04,1.443861e-07,-7.833869e-08
2.506600e-09,1.664359e-04,1.130974e-03,7.925172e-04,1.786073e-07,-3.210072e-08
2.506800e-09,1.714136e-04,1.130959e-03,7.914610e-04,2.006662e-07,1.410966e-08
2.507000e-09,1.763847e-04,1.130945e-03,7.903737e-04,2.101626e-07,5.393812e-08
2.507200e-09,1.813489e-04,1.130929e-03,7.892551e-04,2.072810e-07,8.185707e-08
2.507400e-09,1.863060e-04,1.130914e-03,7.881053e-04,1.927522e-07,9.380117e-08
2.507600e-09,1.912557e-04,1.130897e-03,7.869242e-04,1.678174e-07,8.763971e-08
2.507800e-09,1.961979e-04,1.130881e-03,7.857119e-04,1.341862e-07,6.343621e-08
2.508000e-09,2.011323e-04,1.130864e-03,7.844682e-04,9.397972e-08,2.346409e-08
2.508200e-09,2.060587e-04,1.130847e-03,7.831934e-04,4.964750e-08,-2.802990e-08
2.508400e-09,2.109769e-04,1.130829e-03,7.818873e-04,3.855146e-09,-8.529464e-08
2.508600e-09,2.158868e-04,1.130812e-03,7.805501e-04,-4.065497e-08,-1.417264e-07
2.508800e-09,2.207880e-04,1.130794e-03,7.791819e-04,-8.121899e-08,-1.906299e-07
2.509000e-09,2.256805e-04,1.130776e-03,7.777827e-04,-1.154105e-07,-2.260032e-07
2.509200e-09,2.305640e-04,1.130758e-03,7.763527e-04,-1.411908e-07,-2.432582e-07
2.509400e-09,2.354383e-04,1.130740e-03,7.748921e-04,-1.570413e-07,-2.397991e-07
2.509600e-09,2.403032e-04,1.130722e-03,7.734010e-04,-1.620677e-07,-2.153889e-07
2.509800e-09,2.451586e-04,1.130704e-03,7.718797e-04,-1.560698e-07,-1.722587e-07
2.510000e-09,2.500041e-04,1.130686e-03,7.703285e-04,-1.395682e-07,-1.149369e-07
2.510200e-09,2.548395e-04,1.130668e-03,7.687475e-04,-1.137852e-07,-4.980928e-08
2.510400e-09,2.596647e-04,1.130650e-03,7.671368e-04,-8.057912e-08,1.554672e-08
2.510600e-09,2.644795e-04,1.130632e-03,7.654965e-04,-4.233408e-08,7.318189e-08
2.510800e-09,2.692835e-04,1.130614e-03,7.638265e-04,-1.811206e-09,1.156606e-07
2.511000e-09,2.740766e-04,1.130596e-03,7.621267e-04,3.803367e-08,1.369154e-07
2.511200e-09,2.788585e-04,1.130578e-03,7.603971e-04,7.425746e-08,1.329739e-07
2.511400e-09,2.836292e-04,1.130559e-03,7.586375e-04,1.041515e-07,1.024740e-07
2.511600e-09,2.883885e-04,1.130540e-03,7.568478e-04,1.254619e-07,4.689795e-08
2.511800e-09,2.931361e-04,1.130521e-03,7.550280e-04,1.365884e-07,-2.951015e-08
2.512000e-09,2.978720e-04,1.130501e-03,7.531781e-04,1.367419e-07,-1.201464e-07
2.512200e-09,3.025960e-04,1.130481e-03,7.512982e-04,1.260389e-07,-2.167301e-07
2.512400e-09,3.073079e-04,1.130460e-03,7.493882e-04,1.055188e-07,-3.101969e-07
2.512600e-09,3.120076e-04,1.130439e-03,7.474485e-04,7.707492e-08,-3.917030e-07
2.512800e-09,3.166950e-04,1.130417e-03,7.454794e-04,4.329867e-08,-4.536267e-07
2.513000e-09,3.213698e-04,1.130395e-03,7.434811e-04,7.247290e-09,-4.904482e-07
2.513200e-09,3.260320e-04,1.130372e-03,7.414540e-04,-2.784501e-08,-4.993978e-07
2.513400e-09,3.306813e-04,1.130349e-03,7.393981e-04,-5.888320e-08,-4.807886e-07
2.513600e-09,3.353176e-04,1.130326e-03,7.373134e-04,-8.321961e-08,-4.379852e-07
2.513800e-09,3.399406e-04,1.130302e-03,7.351995e-04,-9.891803e-08,-3.770084e-07
2.514000e-09,3.445503e-04,1.130277e-03,7.330563e-04,-1.049421e-07,-3.058204e-07
2.514200e-09,3.491463e-04,1.130253e-03,7.308834e-04,-1.012455e-07,-2.333786e-07
2.514400e-09,3.537285e-04,1.130228e-03,7.286810e-04,-8.875224e-08,-1.685742e-07
2.514600e-09,3.582967e-04,1.130204e-03,7.264494e-04,-6.923084e-08,-1.191893e-07
2.514800e-09,3.628507e-04,1.130179e-03,7.241890e-04,-4.507738e-08,-9.100115e-08
2.515000e-09,3.673904e-04,1.130154e-03,7.219005e-04,-1.903416e-08,-8.714558e-08
2.515200e-09,3.719156e-04,1.130129e-03,7.195845e-04,6.121439e-09,-1.078174e-07
2.515400e-09,3.764261e-04,1.130104e-03,7.172412e-04,2.788107e-08,-1.503400e-07
2.515600e-09,3.809217e-04,1.130079e-03,7.148707e-04,4.426745e-08,-2.095907e-07
2.515800e-09,3.854023e-04,1.130054e-03,7.124726e-04,5.402595e-08,-2.787205e-07
2.516000e-09,3.898677e-04,1.130029e-03,7.100465e-04,5.672649e-08,-3.500727e-07
2.516200e-09,3.943177e-04,1.130004e-03,7.075919e-04,5.276790e-08,-4.161799e-07
2.516400e-09,3.987521e-04,1.129979e-03,7.051086e-04,4.328774e-08,-4.707102e-07
2.516600e-09,4.031708e-04,1.129954e-03,7.025968e-04,2.999150e-08,-5.092408e-07
2.516800e-09,4.075735e-04,1.129929e-03,7.000569e-04,1.492335e-08,-5.297626e-07
2.517000e-09,4.119600e-04,1.129904e-03,6.974894e-04,2.065206e-10,-5.328531e-07
2.517200e-09,4.163302e-04,1.129878e-03,6.948950e-04,-1.221603e-08,-5.214997e-07
2.517400e-09,4.206837e-04,1.129853e-03,6.922741e-04,-2.081087e-08,-5.006034e-07
2.517600e-09,4.250204e-04,1.129827e-03,6.896266e-04,-2.462753e-08,-4.762314e-07
2.517800e-09,4.293400e-04,1.129802e-03,6.869524e-04,-2.339690e-08,-4.547238e-07
2.518000e-09,4.336424e-04,1.129776e-03,6.842509e-04,-1.754435e-08,-4.417749e-07
2.518200e-09,4.379273e-04,1.129750e-03,6.815218e-04,-8.116890e-09,-4.416166e-07
2.518400e-09,4.421947e-04,1.129724e-03,6.787647e-04,3.365963e-09,-4.564141e-07
2.518600e-09,4.464442e-04,1.129698e-03,6.759798e-04,1.511889e-08,-4.859566e-07
2.518800e-09,4.506758e-04,1.129672e-03,6.731675e-04,2.532937e-08,-5.276830e-07
2.519000e-09,4.548893e-04,1.129646e-03,6.703283e-04,3.239825e-08,-5.770377e-07
2.519200e-09,4.590846e-04,1.129621e-03,6.674630e-04,3.515208e-08,-6.281017e-07
2.519400e-09,4.632615e-04,1.129595e-03,6.645718e-04,3.300005e-08,-6.744106e-07
2.519600e-09,4.674198e-04,1.129570e-03,6.616549e-04,2.601534e-08,-7.098408e-07
2.519800e-09,4.715595e-04,1.129545e-03,6.587120e-04,1.492999e-08,-7.294385e-07
2.520000e-09,4.756803e-04,1.129521e-03,6.557429e-04,1.043454e-09,-7.300770e-07
2.520200e-09,4.797822e-04,1.129496e-03,6.527474e-04,-1.394349e-08,-7.108501e-07
2.520400e-09,4.838649e-04,1.129472e-03,6.497254e-04,-2.814846e-08,-6.731517e-07
2.520600e-09,4.879282e-04,1.129447e-03,6.466771e-04,-3.975217e-08,-6.204348e-07
2.520800e-09,4.919721e-04,1.129423e-03,6.436030e-04,-4.723650e-08,-5.576887e-07
2.521000e-09,4.959964e-04,1.129398e-03,6.405036e-04,-4.958455e-08,-4.907119e-07
2.521200e-09,5.000009e-04,1.129374e-03,6.373792e-04,-4.641633e-08,-4.252868e-07
2.521400e-09,5.039855e-04,1.129349e-03,6.342300e-04,-3.804185e-08,-3.663762e-07
2.521600e-09,5.079500e-04,1.129324e-03,6.310560e-04,-2.542416e-08,-3.174554e-07
2.521800e-09,5.118943e-04,1.129299e-03,6.278571e-04,-1.005668e-08,-2.800787e-07
2.522000e-09,5.158183e-04,1.129273e-03,6.246332e-04,6.229072e-09,-2.537437e-07
2.522200e-09,5.197219e-04,1.129248e-03,6.213842e-04,2.150004e-08,-2.360749e-07
2.522400e-09,5.236049e-04,1.129221e-03,6.181104e-04,3.397078e-08,-2.233028e-07
2.522600e-09,5.274672e-04,1.129195e-03,6.148120e-04,4.223159e-08,-2.109708e-07
2.522800e-09,5.313086e-04,1.129168e-03,6.114896e-04,4.542480e-08,-1.947635e-07
2.523000e-09,5.351290e-04,1.129142e-03,6.081433e-04,4.334544e-08,-1.713321e-07
2.523200e-09,5.389284e-04,1.129115e-03,6.047733e-04,3.645301e-08,-1.389836e-07
2.523400e-09,5.427064e-04,1.129088e-03,6.013795e-04,2.579359e-08,-9.811970e-08
2.523600e-09,5.464630e-04,1.129061e-03,5.979618e-04,1.284436e-08,-5.134190e-08
2.523800e-09,5.501980e-04,1.129034e-03,5.945203e-04,-6.965595e-10,-3.189782e-09
2.524000e-09,5.539113e-04,1.129008e-03,5.910550e-04,-1.314409e-08,4.046544e-08
2.524200e-09,5.576027e-04,1.128981e-03,5.875662e-04,-2.305003e-08,7.329263e-08
2.524400e-09,5.612720e-04,1.128955e-03,5.840542e-04,-2.938479e-08,8.951200e-08
2.524600e-09,5.649192e-04,1.128929e-03,5.805192e-04,-3.165203e-08,8.489131e-08
2.524800e-09,5.685441e-04,1.128903e-03,5.769614e-04,-2.992223e-08,5.756755e-08
2.525000e-09,5.721469e-04,1.128878e-03,5.733808e-04,-2.478389e-08,8.555331e-09
2.525200e-09,5.757277e-04,1.128853e-03,5.697776e-04,-1.722386e-08,-5.815355e-08
2.525400e-09,5.792863e-04,1.128829e-03,5.661516e-04,-8.458378e-09,-1.359353e-07
2.525600e-09,5.828223e-04,1.128806e-03,5.625031e-04,2.570485e-10,-2.162922e-07
2.525800e-09,5.863353e-04,1.128783e-03,5.588322e-04,7.808968e-09,-2.899258e-07
2.526000e-09,5.898249e-04,1.128761e-03,5.551395e-04,1.337145e-08,-3.479741e-07
2.526200e-09,5.932907e-04,1.128738e-03,5.514251e-04,1.649554e-08,-3.832306e-07
2.526400e-09,5.967328e-04,1.128715e-03,5.476893e-04,1.713266e-08,-3.911592e-07
2.526600e-09,6.001514e-04,1.128693e-03,5.439323e-04,1.559314e-08,-3.705485e-07
2.526800e-09,6.035467e-04,1.128672e-03,5.401540e-04,1.245187e-08,-3.237034e-07
2.527000e-09,6.069185e-04,1.128651e-03,5.363544e-04,8.421242e-09,-2.561453e-07
2.527200e-09,6.102666e-04,1.128630e-03,5.325336e-04,4.216047e-09,-1.758675e-07
2.527400e-09,6.135907e-04,1.128610e-03,5.286918e-04,4.345459e-10,-9.226056e-08
2.527600e-09,6.168902e-04,1.128591e-03,5.248291e-04,-2.524188e-09,-1.487243e-08
2.527800e-09,6.201650e-04,1.128571e-03,5.209458e-04,-4.494745e-09,4.781202e-08
2.528000e-09,6.234147e-04,1.128552e-03,5.170423e-04,-5.529475e-09,8.939596e-08
2.528200e-09,6.266393e-04,1.128532e-03,5.131185e-04,-5.839976e-09,1.062620e-07
2.528400e-09,6.298391e-04,1.128514e-03,5.091747e-04,-5.711956e-09,9.785213e-08
2.528600e-09,6.330143e-04,1.128495e-03,5.052108e-04,-5.414253e-09,6.653007e-08
2.528800e-09,6.361651e-04,1.128478e-03,5.012268e-04,-5.123280e-09,1.708352e-08
2.529000e-09,6.392916e-04,1.128462e-03,4.972228e-04,-4.880076e-09,-4.402278e-08
2.529200e-09,6.423933e-04,1.128447e-03,4.931989e-04,-4.589371e-09,-1.095107e-07
2.529400e-09,6.454695e-04,1.128432e-03,4.891555e-04,-4.060198e-09,-1.721380e-07
2.529600e-09,6.485197e-04,1.128417e-03,4.850928e-04,-3.077673e-09,-2.254292e-07
2.529800e-09,6.515437e-04,1.128402e-03,4.810110e-04,-1.487842e-09,-2.642252e-07
2.530000e-09,6.545415e-04,1.128387e-03,4.769104e-04,7.263760e-10,-2.850338e-07
2.530200e-09,6.575135e-04,1.128372e-03,4.727909e-04,3.399033e-09,-2.861992e-07
2.530400e-09,6.604600e-04,1.128358e-03,4.686527e-04,6.179640e-09,-2.679280e-07
2.530600e-09,6.633811e-04,1.128344e-03,4.644958e-04,8.581340e-09,-2.322138e-07
2.530800e-09,6.662769e-04,1.128331e-03,4.603202e-04,1.007223e-08,-1.826833e-07
2.531000e-09,6.691471e-04,1.128318e-03,4.561262e-04,1.019252e-08,-1.243674e-07
2.531200e-09,6.719915e-04,1.128306e-03,4.519138e-04,8.672735e-09,-6.337640e-08
2.531400e-09,6.748098e-04,1.128294e-03,4.476833e-04,5.525430e-09,-6.450154e-09
2.531600e-09,6.776016e-04,1.128282e-03,4.434349e-04,1.086477e-09,3.963924e-08
2.531800e-09,6.803667e-04,1.128270e-03,4.391687e-04,-4.009196e-09,6.882229e-08
2.532000e-09,6.831048e-04,1.128257e-03,4.348850e-04,-8.919175e-09,7.654839e-08
2.532200e-09,6.858159e-04,1.128244e-03,4.305837e-04,-1.273941e-08,6.057637e-08
2.532400e-09,6.885001e-04,1.128232e-03,4.262651e-04,-1.467823e-08,2.159400e-08
2.532600e-09,6.911574e-04,1.128219e-03,4.219294e-04,-1.422414e-08,-3.648853e-08
2.532800e-09,6.937879e-04,1.128207e-03,4.175766e-04,-1.127168e-08,-1.067003e-07
2.533000e-09,6.963914e-04,1.128195e-03,4.132071e-04,-6.175663e-09,-1.796920e-07
2.533200e-09,6.989677e-04,1.128184e-03,4.088211e-04,2.827432e-10,-2.449132e-07
2.533400e-09,7.015164e-04,1.128173e-03,4.044188e-04,7.017692e-09,-2.921512e-07
2.533600e-09,7.040374e-04,1.128162e-03,4.000004e-04,1.282874e-08,-3.132031e-07
2.533800e-09,7.065306e-04,1.128151e-03,3.955661e-04,1.662473e-08,-3.033882e-07
2.534000e-09,7.089960e-04,1.128141e-03,3.911160e-04,1.763771e-08,-2.626031e-07
2.534200e-09,7.114338e-04,1.128132e-03,3.866503e-04,1.558331e-08,-1.956753e-07
2.534400e-09,7.138437e-04,1.128123e-03,3.821693e-04,1.073312e-08,-1.118866e-07
2.534600e-09,7.162259e-04,1.128115e-03,3.776731e-04,3.881539e-09,-2.368346e-08
2.534800e-09,7.185801e-04,1.128108e-03,3.731619e-04,-3.789818e-09,5.525021e-08
2.535000e-09,7.209062e-04,1.128101e-03,3.686358e-04,-1.092588e-08,1.122459e-07
2.535200e-09,7.232042e-04,1.128096e-03,3.640952e-04,-1.624946e-08,1.378353e-07
2.535400e-09,7.254737e-04,1.128090e-03,3.595400e-04,-1.880100e-08,1.274625e-07
2.535600e-09,7.277148e-04,1.128086e-03,3.549706e-04,-1.811934e-08,8.239240e-08
2.535800e-09,7.299270e-04,1.128082e-03,3.503870e-04,-1.432780e-08,9.623872e-09
2.536000e-09,7.321104e-04,1.128078e-03,3.457894e-04,-8.108635e-09,-7.919906e-08
2.536200e-09,7.342646e-04,1.128075e-03,3.411780e-04,-5.715440e-10,-1.696996e-07
2.536400e-09,7.363896e-04,1.128072e-03,3.365531e-04,6.957081e-09,-2.471671e-07
2.536600e-09,7.384855e-04,1.128070e-03,3.319147e-04,1.318200e-08,-2.990136e-07
2.536800e-09,7.405523e-04,1.128068e-03,3.272630e-04,1.707507e-08,-3.168440e-07
2.537000e-09,7.425900e-04,1.128067e-03,3.225983e-04,1.805373e-08,-2.977756e-07
2.537200e-09,7.445986e-04,1.128067e-03,3.179207e-04,1.606919e-08,-2.447823e-07
2.537400e-09,7.465779e-04,1.128067e-03,3.132304e-04,1.159064e-08,-1.660282e-07
2.537600e-09,7.485277e-04,1.128068e-03,3.085275e-04,5.493102e-09,-7.334208e-08
2.537800e-09,7.504476e-04,1.128069e-03,3.038123e-04,-1.124706e-09,1.986669e-08
2.538000e-09,7.523375e-04,1.128070e-03,2.990850e-04,-7.153063e-09,1.008564e-07
2.538200e-09,7.541973e-04,1.128072e-03,2.943457e-04,-1.167143e-08,1.595634e-07
2.538400e-09,7.560271e-04,1.128073e-03,2.895948e-04,-1.409779e-08,1.900381e-07
2.538600e-09,7.578271e-04,1.128075e-03,2.848324e-04,-1.426180e-08,1.910950e-07
2.538800e-09,7.595974e-04,1.128078e-03,2.800588e-04,-1.239334e-08,1.661279e-07
2.539000e-09,7.613381e-04,1.128081e-03,2.752743e-04,-9.036171e-09,1.221960e-07
2.539200e-09,7.630490e-04,1.128084e-03,2.704791e-04,-4.910714e-09,6.860894e-08
2.539400e-09,7.647300e-04,1.128088e-03,2.656735e-04,-7.583768e-10,1.531062e-08
2.539600e-09,7.663808e-04,1.128093e-03,2.608576e-04,2.799282e-09,-2.863639e-08
2.539800e-09,7.680013e-04,1.128097e-03,2.560317e-04,5.359550e-09,-5.621448e-08
2.540000e-09,7.695916e-04,1.128102e-03,2.511959e-04,6.780202e-09,-6.310631e-08
2.540200e-09,7.711515e-04,1.128106e-03,2.463502e-04,7.161977e-09,-4.779735e-08
2.540400e-09,7.726812e-04,1.128111e-03,2.414950e-04,6.782896e-09,-1.118832e-08
2.540600e-09,7.741806e-04,1.128115e-03,2.366302e-04,6.004551e-09,4.414090e-08
2.540800e-09,7.756499e-04,1.128120e-03,2.317560e-04,5.174293e-09,1.148335e-07
2.541000e-09,7.770889e-04,1.128125e-03,2.268727e-04,4.545435e-09,1.976438e-07
2.541200e-09,7.784975e-04,1.128130e-03,2.219802e-04,4.231036e-09,2.901686e-07
2.541400e-09,7.798755e-04,1.128135e-03,2.170786e-04,4.197535e-09,3.913388e-07
2.541600e-09,7.812226e-04,1.128140e-03,2.121681e-04,4.294807e-09,5.016555e-07
2.541800e-09,7.825386e-04,1.128145e-03,2.072487e-04,4.311324e-09,6.232122e-07
2.542000e-09,7.838234e-04,1.128150e-03,2.023207e-04,4.038631e-09,7.595843e-07
2.542200e-09,7.850769e-04,1.128155e-03,1.973843e-04,3.328922e-09,9.156799e-07
2.542400e-09,7.862991e-04,1.128159e-03,1.924399e-04,2.132794e-09,1.097631e-06
2.542600e-09,7.874901e-04,1.128163e-03,1.874876e-04,5.101593e-10,1.312763e-06
2.542800e-09,7.886500e-04,1.128167e-03,1.825276e-04,-1.385886e-09,1.569611e-06
2.543000e-09,7.897787e-04,1.128171e-03,1.775601e-04,-3.346250e-09,1.877841e-06
2.543200e-09,7.908762e-04,1.128176e-03,1.725853e-04,-5.153976e-09,2.247780e-06
2.543400e-09,7.919422e-04,1.128180e-03,1.676034e-04,-6.631729e-09,2.689067e-06
2.543600e-09,7.929768e-04,1.128185e-03,1.626147e-04,-7.678398e-09,3.207876e-06
2.543800e-09,7.939798e-04,1.128190e-03,1.576194e-04,-8.287974e-09,3.802507e-06
2.544000e-09,7.949513e-04,1.128196e-03,1.526178e-04,-8.548495e-09,4.458259e-06
2.544200e-09,7.958912e-04,1.128201e-03,1.476101e-04,-8.623420e-09,5.143827e-06
2.544400e-09,7.967997e-04,1.128207e-03,1.425964e-04,-8.721426e-09,5.811651e-06
2.544600e-09,7.976769e-04,1.128212e-03,1.375770e-04,-9.062575e-09,6.403357e-06
2.544800e-09,7.985228e-04,1.128218e-03,1.325519e-04,-9.848918e-09,6.859836e-06
2.545000e-09,7.993374e-04,1.128225e-03,1.275215e-04,-1.124606e-08,7.134299e-06
2.545200e-09,8.001209e-04,1.128232e-03,1.224860e-04,-1.337963e-08,7.205621e-06
2.545400e-09,8.008730e-04,1.128239e-03,1.174458e-04,-1.634750e-08,7.088875e-06
2.545600e-09,8.015938e-04,1.128248e-03,1.124011e-04,-2.024622e-08,6.840316e-06
2.545800e-09,8.022830e-04,1.128257e-03,1.073520e-04,-2.520802e-08,6.555258e-06
2.546000e-09,8.029403e-04,1.128267e-03,1.022986e-04,-3.144479e-08,6.358524e-06
2.546200e-09,8.035656e-04,1.128277e-03,9.724094e-05,-3.929551e-08,6.388371e-06
2.546400e-09,8.041588e-04,1.128288e-03,9.217927e-05,-4.927610e-08,6.775638e-06
2.546600e-09,8.047196e-04,1.128297e-03,8.711380e-05,-6.213292e-08,7.620394e-06
2.546800e-09,8.052482e-04,1.128307e-03,8.204483e-05,-7.890412e-08,8.968879e-06
2.547000e-09,8.057447e-04,1.128316e-03,7.697269e-05,-1.009967e-07,1.079474e-05
2.547200e-09,8.062093e-04,1.128325e-03,7.189767e-05,-1.302899e-07,1.298998e-05
2.547400e-09,8.066420e-04,1.128333e-03,6.681998e-05,-1.692783e-07,1.537037e-05
2.547600e-09,8.070430e-04,1.128342e-03,6.173976e-05,-2.212705e-07,1.769632e-05
2.547800e-09,8.074124e-04,1.128352e-03,5.665713e-05,-2.906623e-07,1.970540e-05
2.548000e-09,8.077502e-04,1.128361e-03,5.157223e-05,-3.833014e-07,2.115009e-05
2.548200e-09,8.080564e-04,1.128371e-03,4.648524e-05,-5.069666e-07,2.183360e-05
2.548400e-09,8.083309e-04,1.128381e-03,4.139644e-05,-6.719805e-07,2.163897e-05
2.548600e-09,8.085738e-04,1.128390e-03,3.630613e-05,-8.919698e-07,2.054890e-05
2.548800e-09,8.087849e-04,1.128400e-03,3.121459e-05,-1.184764e-06,1.865556e-05
2.549000e-09,8.089641e-04,1.128410e-03,2.612207e-05,-1.573359e-06,1.615881e-05
2.549200e-09,8.091113e-04,1.128420e-03,2.102873e-05,-2.086737e-06,1.335037e-05
2.549400e-09,8.092264e-04,1.128429e-03,1.593470e-05,-2.760082e-06,1.058215e-05
2.549600e-09,8.093094e-04,1.128437e-03,1.084010e-05,-3.633528e-06,8.221045e-06
2.549800e-09,8.093605e-04,1.128445e-03,5.745088e-06,-4.748242e-06,6.598177e-06
2.550000e-09,8.093797e-04,1.128453e-03,6.498698e-07,-6.138718e-06,5.963240e-06
2.550200e-09,8.093674e-04,1.128460e-03,-4.445277e-06,-7.821502e-06,6.452972e-06
2.550400e-09,8.093234e-04,1.128467e-03,-9.540037e-06,-9.783061e-06,8.077486e-06
2.550600e-09,8.092480e-04,1.128474e-03,-1.463409e-05,-1.197131e-05,1.072411e-05
2.550800e-09,8.091410e-04,1.128481e-03,-1.972717e-05,-1.429428e-05,1.417698e-05
2.551000e-09,8.090023e-04,1.128487e-03,-2.481905e-05,-1.662645e-05,1.815029e-05
2.551200e-09,8.088318e-04,1.128494e-03,-2.990958e-05,-1.882126e-05,2.233081e-05
2.551400e-09,8.086294e-04,1.128500e-03,-3.499864e-05,-2.072681e-05,2.642106e-05
2.551600e-09,8.083952e-04,1.128506e-03,-4.008614e-05,-2.220166e-05,3.017241e-05
2.551800e-09,8.081289e-04,1.128511e-03,-4.517197e-05,-2.312850e-05,3.340058e-05
2.552000e-09,8.078306e-04,1.128517e-03,-5.025599e-05,-2.342425e-05,3.598383e-05
2.552200e-09,8.075001e-04,1.128522e-03,-5.533802e-05,-2.304670e-05,3.785150e-05
2.552400e-09,8.071375e-04,1.128527e-03,-6.041787e-05,-2.199770e-05,3.897234e-05
2.552600e-09,8.067427e-04,1.128531e-03,-6.549531e-05,-2.032300e-05,3.934896e-05
2.552800e-09,8.063157e-04,1.128535e-03,-7.057014e-05,-1.810891e-05,3.901869e-05
2.553000e-09,8.058566e-04,1.128539e-03,-7.564217e-05,-1.547546e-05,3.805651e-05
2.553200e-09,8.053657e-04,1.128542e-03,-8.071124e-05,-1.256643e-05,3.657463e-05
2.553400e-09,8.048430e-04,1.128544e-03,-8.577722e-05,-9.536677e-06,3.471566e-05
2.553600e-09,8.042887e-04,1.128547e-03,-9.083998e-05,-6.538371e-06,3.263992e-05
2.553800e-09,8.037029e-04,1.128549e-03,-9.589936e-05,-3.708096e-06,3.051036e-05
2.554000e-09,8.030857e-04,1.128552e-03,-1.009552e-04,-1.156792e-06,2.847894e-05
2.554200e-09,8.024371e-04,1.128555e-03,-1.060072e-04,1.036106e-06,2.667697e-05
2.554400e-09,8.017572e-04,1.128558e-03,-1.110552e-04,2.824126e-06,2.521014e-05
2.554600e-09,8.010460e-04,1.128561e-03,-1.160988e-04,4.191571e-06,2.415725e-05
2.554800e-09,8.003035e-04,1.128565e-03,-1.211378e-04,5.149015e-06,2.357149e-05
2.555000e-09,7.995296e-04,1.128569e-03,-1.261720e-04,5.727834e-06,2.348342e-05
2.555200e-09,7.987243e-04,1.128573e-03,-1.312014e-04,5.974736e-06,2.390465e-05
2.555400e-09,7.978874e-04,1.128577e-03,-1.362256e-04,5.946820e-06,2.483227e-05
2.555600e-09,7.970190e-04,1.128581e-03,-1.412447e-04,5.707296e-06,2.625343e-05
2.555800e-09,7.961190e-04,1.128585e-03,-1.462584e-04,5.321866e-06,2.814990e-05
2.556000e-09,7.951875e-04,1.128589e-03,-1.512665e-04,4.855748e-06,3.050221e-05
2.556200e-09,7.942245e-04,1.128593e-03,-1.562687e-04,4.371389e-06,3.329207e-05
2.556400e-09,7.932303e-04,1.128596e-03,-1.612648e-04,3.926944e-06,3.650191e-05
